M N colnnz rac rar ratio
8 16 2560 0.002337860409170389 0.00046021762490272523 5.0799019478329095
8 16 5120 0.0045954095758497715 0.000929876334965229 4.941957766912746
8 32 1 2.1370975114405156e-05 3.006064984947443e-05 0.710928580101165
8 32 2 2.216422911733389e-05 2.9736908338963986e-05 0.7453440978022693
8 32 4 2.41539416834712e-05 2.9299062490463256e-05 0.8243929883877079
8 32 10 3.0233662389218806e-05 3.064259998500347e-05 0.986654605158022
8 32 20 6.198236234486103e-05 3.125819563865662e-05 1.9829155547356103
8 32 40 0.00012889694180339575 3.2477525249123574e-05 3.9688042981930747
8 32 80 0.00025909883342683317 3.595852088183165e-05 7.2054919688797625
8 32 160 0.0004407304599881172 5.613231658935547e-05 7.85163497192443
8 32 320 0.0006919255014508962 8.916620817035436e-05 7.759952067592182
8 32 640 0.0012089164592325688 0.00017060159165412187 7.086196837386661
8 32 1280 0.0023464145697653293 0.0003066444993019104 7.651904975002143
8 32 2560 0.00465696919709444 0.0005560664162039757 8.374843474428017
8 32 5120 0.009195575825870037 0.0011930219568312167 7.707800994957702
8 64 1 2.2169275209307672e-05 2.9669578932225703e-05 0.7472055892653214
8 64 2 2.3732300102710724e-05 2.9461591504514217e-05 0.805533540137313
8 64 4 2.7342508360743522e-05 3.0110616609454154e-05 0.9080686960146309
8 64 10 5.756725389510393e-05 3.1258341670036317e-05 1.8416605238622388
8 64 20 0.00012963047064840793 3.172472920268774e-05 4.086101722735132
8 64 40 0.00026241637580096724 3.492274172604084e-05 7.514197420682215
8 64 80 0.0005069254990667105 5.0884800031781196e-05 9.962218555444833
8 64 160 0.0008907930850982666 8.268246632069349e-05 10.773663688782852
8 64 320 0.0013660084176808597 0.00013637062087655066 10.01688200068721
8 64 640 0.002437422927469015 0.00022220816463232041 10.969097069417446
8 64 1280 0.004687861688435078 0.00036802995949983594 12.737717589095263
8 64 2560 0.009328817073255778 0.0006966598741710186 13.390777076627934
8 64 5120 0.018436881266534328 0.0016719620004296302 11.027093475687101
8 128 1 2.3409779369831085e-05 2.9777695797383787e-05 0.7861514715281571
8 128 2 2.650972492992878e-05 3.029485009610653e-05 0.875057141587764
8 128 4 3.834805842489004e-05 3.111982084810734e-05 1.232271182153104
8 128 10 0.00012249262500554323 3.178212530910969e-05 3.8541357386956516
8 128 20 0.0002558071240782738 3.4396308287978175e-05 7.437051730568444
8 128 40 0.0005249140821397305 5.067787934094667e-05 10.357854136086765
8 128 80 0.0010023263320326804 7.963862512260675e-05 12.585932146487464
8 128 160 0.0017642684187740088 0.00012493481244891882 14.121511724327055
8 128 320 0.0027239591628313064 0.00019029537495225668 14.314373975272504
8 128 640 0.004815267920494079 0.00026987104304134846 17.842847703213216
8 128 1280 0.009399926662445069 0.00046194975264370443 20.34837470666448
8 128 2560 0.018720804583281278 0.0009803720396012068 19.09561250940661
8 128 5120 0.036707712709903716 0.0025886796042323113 14.180091135994255
16 1 1 2.074001245200634e-05 3.104522917419672e-05 0.6680579594253543
16 1 2 2.1031983382999897e-05 3.096464145928621e-05 0.6792258005200464
16 1 4 2.126639150083065e-05 3.121135011315346e-05 0.6813672405625387
16 1 10 2.1802891790866853e-05 3.1212987564504144e-05 0.6985198627913918
16 1 20 2.2495391592383385e-05 3.1310516595840456e-05 0.7184612085056385
16 1 40 2.3909795843064787e-05 3.113348316401243e-05 0.7679768986048567
16 1 80 2.6725466363132e-05 3.193031642585993e-05 0.8369934706155122
16 1 160 3.103977926075458e-05 3.48013374954462e-05 0.891913400305841
16 1 320 5.025291256606579e-05 3.989406265318394e-05 1.2596589372943974
16 1 640 9.125214591622352e-05 4.992323759943247e-05 1.8278491200510778
16 1 1280 0.00016720145009458065 7.311126664280892e-05 2.286945060211541
16 1 2560 0.0003230692092329264 0.00017939973752945662 1.8008343472625197
16 1 5120 0.0006246839165687561 0.0005192409995943308 1.2030712464092879
16 2 1 2.0972600020468236e-05 3.1218229234218594e-05 0.671806202174977
16 2 2 2.1027949824929236e-05 3.141353335231542e-05 0.6693914240430172
16 2 4 2.1326341852545737e-05 3.0832687579095364e-05 0.6916796272733957
16 2 10 2.2289375215768815e-05 3.142597079277039e-05 0.7092660832261873
16 2 20 2.3881496116518974e-05 3.0765833519399166e-05 0.7762343282999524
16 2 40 2.6370658166706563e-05 3.071019165217876e-05 0.8586940278777346
16 2 80 3.5248654149472714e-05 3.230861239135265e-05 1.0909987009812578
16 2 160 5.2354045771062376e-05 3.537860419601202e-05 1.4798222530487473
16 2 320 9.03116500005126e-05 4.0450208447873593e-05 2.2326621658054804
16 2 640 0.00016400016248226167 5.06674874573946e-05 3.236792876697636
16 2 1280 0.0003101995401084423 9.501107502728701e-05 3.2648776999876437
16 2 2560 0.0006107027921825647 0.0002739364579319954 2.229359307603267
16 2 5120 0.0011915500834584235 0.0008837559577077628 1.348279548291816
16 4 1 2.081689592450857e-05 3.108144588768482e-05 0.6697531382462713
16 4 2 2.104246262460947e-05 3.05891877040267e-05 0.6879052437812686
16 4 4 2.1584462560713293e-05 3.078202903270721e-05 0.701203372194175
16 4 10 2.3235570825636386e-05 3.0177608318626882e-05 0.7699606469905178
16 4 20 2.608876656740904e-05 3.0153662338852883e-05 0.8651939613250149
16 4 40 3.3370349928736684e-05 3.069291654974222e-05 1.0872329410160584
16 4 80 6.221115421503783e-05 3.269182089716196e-05 1.9029577584783137
16 4 160 0.00010923652909696102 3.5368328914046286e-05 3.088540862714565
16 4 320 0.00017489137928932905 4.037179183214903e-05 4.332019247906129
16 4 640 0.0003050915841013193 5.948721244931221e-05 5.128691890904811
16 4 1280 0.000599513627588749 0.0001559621999040246 3.8439674995458857
16 4 2560 0.0011919773742556572 0.00046561324782669545 2.5600160214928414
16 4 5120 0.0023283887468278407 0.0010777384582906962 2.1604395100836324
16 8 1 2.0982170850038527e-05 3.069415427744388e-05 0.6835884989819586
16 8 2 2.1436824835836886e-05 3.063084185123444e-05 0.6998444554658223
16 8 4 2.2125549986958505e-05 3.0425529181957244e-05 0.7272034564999205
16 8 10 2.5602791644632815e-05 2.941155806183815e-05 0.8705010319685426
16 8 20 3.2628737576305865e-05 3.0019416473805904e-05 1.0869211133659704
16 8 40 6.318043749779463e-05 3.154427893459797e-05 2.0029127192537572
16 8 80 0.00012988226674497127 3.348372913897038e-05 3.8789665931745483
16 8 160 0.00022366445884108543 3.579062484204769e-05 6.249247109492177
16 8 320 0.00032904029078781603 4.645988345146179e-05 7.082245290855616
16 8 640 0.0006037019602954388 9.123249165713788e-05 6.617181547164355
16 8 1280 0.0011838122475892306 0.00026394741609692574 4.485030636384467
16 8 2560 0.0023399716429412364 0.0006218953747302294 3.7626451940670687
16 8 5120 0.00458270289003849 0.0014040823336690664 3.2638419985409524
16 16 1 2.1322770789265632e-05 3.0394800007343294e-05 0.7015269317157578
16 16 2 2.2216800041496754e-05 3.0096849985420703e-05 0.7381769205833453
16 16 4 2.422073744237423e-05 2.967844996601343e-05 0.8161052032741214
16 16 10 3.0511550046503543e-05 2.9864845797419546e-05 1.0216543642472071
16 16 20 6.59315500408411e-05 3.1040679290890696e-05 2.1240369588235652
16 16 40 0.00013612872920930384 3.2288074865937234e-05 4.216068309260358
16 16 80 0.00025733520835638046 3.3749212697148324e-05 7.624924784634288
16 16 160 0.0004394619148224592 4.0733166970312594e-05 10.78879810997143
16 16 320 0.0006906090416014195 6.905230842530727e-05 10.001244814986016
16 16 640 0.00120878653973341 0.00016523707918822766 7.315467845788031
16 16 1280 0.0023687699995934963 0.0003750300817191601 6.316213325434894
16 16 2560 0.004735147934406996 0.0007970039583742619 5.941184964834813
16 16 5120 0.009188614170998335 0.001703583626076579 5.393697163056256
16 32 1 2.1966724842786788e-05 3.0015220865607263e-05 0.7318528469652945
16 32 2 2.3676012642681598e-05 2.961958348751068e-05 0.7993364475454142
16 32 4 2.7323799952864647e-05 2.9439683444797992e-05 0.9281281846694849
16 32 10 6.208768747746945e-05 3.112542908638716e-05 1.994757640293022
16 32 20 0.00013338997084647418 3.1873645819723605e-05 4.184961193360932
16 32 40 0.0002683422490954399 3.262875005602837e-05 8.224104467215469
16 32 80 0.0005097322929650545 3.699809592217207e-05 13.777257457716471
16 32 160 0.0008783905822783709 5.9828612394630906e-05 14.681780959325721
16 32 320 0.00135775045491755 0.00011408965848386288 11.90073204671389
16 32 640 0.002435939162969589 0.00024664345569908616 9.876358389745892
16 32 1280 0.0047022108361125 0.00048240724951028826 9.74738841691519
16 32 2560 0.009309881664812565 0.0009566049575805664 9.732211390958087
16 32 5120 0.018363330829888582 0.002174452915787697 8.445034931113446
16 64 1 2.2785545885562898e-05 2.9957058280706407e-05 0.7606069218164101
16 64 2 2.673720810562372e-05 2.9294454306364058e-05 0.9127054501853347
16 64 4 3.8238641619682313e-05 3.023938350379467e-05 1.2645311242831334
16 64 10 0.000125890320725739 3.113200832158327e-05 4.043758418195638
16 64 20 0.0002621448319405317 3.161935396492481e-05 8.290644781399635
16 64 40 0.0005288451239466667 3.509744554758072e-05 15.067909236577481
16 64 80 0.0010120443347841502 5.531184189021587e-05 18.29706442958232
16 64 160 0.0017725240420550109 9.619427472352982e-05 18.426502483119595
16 64 320 0.002707407083362341 0.0001876488208770752 14.428052735465398
16 64 640 0.004798389989882707 0.00031401312351226804 15.280858125330042
16 64 1280 0.009326369985938072 0.0005696235429495573 16.372866082123934
16 64 2560 0.018580942526459695 0.0012040195427834987 15.432426024833083
16 64 5120 0.03639803752303124 0.0030517833307385444 11.926809205757985
16 128 1 2.5334425084292888e-05 2.9627104289829732e-05 0.8551097277836087
16 128 2 3.2870766706764695e-05 3.016642518341541e-05 1.0896473979567207
16 128 4 8.436583764851093e-05 3.143617492169142e-05 2.683718291384658
16 128 10 0.00025509287603199483 3.24731707572937e-05 7.855496401585583
16 128 20 0.0005161912497133016 3.538261651992798e-05 14.588837697251009
16 128 40 0.0010485601667314767 5.066111236810684e-05 20.69753540176087
16 128 80 0.0020164845697581766 7.995825838297605e-05 25.21921575754966
16 128 160 0.00346263000741601 0.00014560883343219758 23.78035676680547
16 128 320 0.005424459595233202 0.00024491458199918273 22.148373326547386
16 128 640 0.009581587929278611 0.0003862898759543896 24.804139393003243
16 128 1280 0.018710587918758393 0.0007137329578399658 26.21510988561314
16 128 2560 0.0371052373200655 0.0016980566252022982 21.85159008796009
16 128 5120 0.07333841659128666 0.004763838723301887 15.394815158741293
32 1 1 2.105071246623993e-05 3.095339592546225e-05 0.6800776404931913
32 1 2 2.1091745980083944e-05 3.112732078880072e-05 0.6775959332700594
32 1 4 2.158091254532337e-05 3.152451254427433e-05 0.6845756144528562
32 1 10 2.2222520783543587e-05 3.179793749004602e-05 0.6988667359478925
32 1 20 2.3860729299485683e-05 3.1794091872870925e-05 0.7504768305662922
32 1 40 2.676271237432957e-05 3.236447516828776e-05 0.8269163097862603
32 1 80 3.300757072865963e-05 3.43107208609581e-05 0.9620191561238425
32 1 160 5.739763732999563e-05 3.850894570350647e-05 1.490501396011193
32 1 320 9.017860013991594e-05 4.877781681716442e-05 1.8487625323194663
32 1 640 0.0001668655540794134 6.830737888813019e-05 2.4428627886995344
32 1 1280 0.00031990791857242583 0.00012435421664267778 2.5725538482676185
32 1 2560 0.0006266832500696182 0.000328833669424057 1.905775801995083
32 1 5120 0.0012326961252838373 0.0009808099996298553 1.2568143939693115
32 2 1 2.1030391566455364e-05 3.111441247165203e-05 0.6759051479958332
32 2 2 2.115016672760248e-05 3.115432485938072e-05 0.6788838090077904
32 2 4 2.1915829181671142e-05 3.1342437490820886e-05 0.6992381874603572
32 2 10 2.3526404239237307e-05 3.123056255280971e-05 0.7533134953766856
32 2 20 2.6242412254214287e-05 3.153933752328157e-05 0.8320533757198538
32 2 40 3.550763335078955e-05 3.23687544092536e-05 1.0969724970522376
32 2 80 6.348214987665415e-05 3.452249988913536e-05 1.838863062655342
32 2 160 0.0001123191500082612 4.00498665869236e-05 2.804482500946301
32 2 320 0.0001721867708489299 4.918938763439655e-05 3.5004861643881338
32 2 640 0.0003100607469677925 7.274390403181315e-05 4.262360552331552
32 2 1280 0.0006111902073025704 0.00017830635849386454 3.427753291947809
32 2 2560 0.0012065640836954117 0.0005162627082318067 2.337112606540725
32 2 5120 0.002383602075278759 0.0017011015433818103 1.4012109297956015
32 4 1 2.131085842847824e-05 3.11151210218668e-05 0.6849036008409414
32 4 2 2.172362916171551e-05 3.088696245104074e-05 0.7033268226407783
32 4 4 2.273652907460928e-05 3.1209529191255566e-05 0.7285124019422794
32 4 10 2.606177069246769e-05 3.0580766685307026e-05 0.8522275115159047
32 4 20 3.314792085438967e-05 3.0749983340501785e-05 1.0779817500170636
32 4 40 6.425388343632221e-05 3.1953675113618374e-05 2.0108448623782174
32 4 80 0.00012716141678392886 3.539509605616331e-05 3.5926281025528217
32 4 160 0.0002263960000127554 4.0691779367625714e-05 5.563679041100757
32 4 320 0.0003466504160314798 5.045028757303953e-05 6.871128643808339
32 4 640 0.0006060209162533283 9.772657919675111e-05 6.201188266635606
32 4 1280 0.0011887990813702345 0.0002858410831540823 4.1589510795738684
32 4 2560 0.0023961424827575683 0.0008661480415612459 2.7664352602339
32 4 5120 0.0046299416944384575 0.0020469837449491025 2.2618360824128474
32 8 1 2.146370820701122e-05 3.0967158265411854e-05 0.693111974403692
32 8 2 2.2411120869219303e-05 3.063344582915306e-05 0.7315899423854961
32 8 4 2.4465620890259742e-05 3.003882523626089e-05 0.8144666343584721
32 8 10 3.0734454095363614e-05 3.0414995551109314e-05 1.0105033237212704
32 8 20 6.059280000627041e-05 3.068364169448614e-05 1.974759078781674
32 8 40 0.00013083317913115025 3.273275420069694e-05 3.9970110162121513
32 8 80 0.00025736983306705953 3.5511654429137704e-05 7.247475151590931
32 8 160 0.00042976020835340024 4.1639103926718237e-05 10.321072449343449
32 8 320 0.0006759594175964594 6.128574162721634e-05 11.029635925891661
32 8 640 0.0012024747915565968 0.0001557174375280738 7.722158870870236
32 8 1280 0.0023567316867411136 0.0004695010408759117 5.019651676052394
32 8 2560 0.004659269992262125 0.001156435627490282 4.028992086981753
32 8 5120 0.009184742085635663 0.0026718466728925705 3.437600734660481
32 16 1 2.1959933452308177e-05 3.0418546125292778e-05 0.7219258067711747
32 16 2 2.3481875099241732e-05 3.037375006824732e-05 0.7730976598701145
32 16 4 2.7803266793489456e-05 3.0134079232811928e-05 0.9226519442882286
32 16 10 5.9116037376224994e-05 3.0224420689046384e-05 1.955903075344938
32 16 20 0.00013373631238937378 3.147747926414013e-05 4.248634754617384
32 16 40 0.00026709933206439017 3.330486658960581e-05 8.01982891436502
32 16 80 0.0005160250421613455 3.558697514235973e-05 14.500390665322742
32 16 160 0.0008751749992370605 4.687848761677742e-05 18.66901096279912
32 16 320 0.0013366005010902883 9.864728357642889e-05 13.549288461194486
32 16 640 0.0024091916531324385 0.0002714329604059458 8.87582572702053
32 16 1280 0.004716456644237041 0.0006593044567853213 7.153685365989852
32 16 2560 0.009287074580788613 0.001457886666059494 6.370230825891662
32 16 5120 0.018326877932995558 0.0032409100048244 5.654855551593309
32 32 1 2.2786479070782663e-05 3.0354554206132888e-05 0.7506774408888812
32 32 2 2.6405949890613556e-05 2.975994609296322e-05 0.8872983105590128
32 32 4 3.40549873188138e-05 2.957321684807539e-05 1.1515482909337298
32 32 10 0.00012474532090127468 3.11078792437911e-05 4.01008760268262
32 32 20 0.00026399279199540616 3.212645836174488e-05 8.217301422486084
32 32 40 0.0005307570826262235 3.3567362651228904e-05 15.81170043476122
32 32 80 0.001023747581988573 4.037290010601282e-05 25.357296089713014
32 32 160 0.0017535535842180252 6.789067909121513e-05 25.829077094103337
32 32 320 0.002721253354102373 0.00017105304189026356 15.908827601254535
32 32 640 0.0047979125007987025 0.00039309471100568773 12.205487294712752
32 32 1280 0.009328290838748216 0.0008191152475774289 11.388251978384076
32 32 2560 0.018499422930181027 0.0017637419570237399 10.488735529883426
32 32 5120 0.03655464611947536 0.00418551167473197 8.73361465938719
32 64 1 2.4707683362066745e-05 2.9772499948740005e-05 0.8298827241449838
32 64 2 3.191520404070616e-05 2.9924012534320353e-05 1.0665415944503458
32 64 4 7.599168308079242e-05 3.053586259484291e-05 2.4886044350234395
32 64 10 0.0002508242093026638 3.163113333284855e-05 7.929662420352986
32 64 20 0.0005176647491753101 3.253404162824154e-05 15.91147989206313
32 64 40 0.001035902876406908 3.7070333398878576e-05 27.94425572763382
32 64 80 0.002011883743107319 5.6633999943733214e-05 35.524309515594126
32 64 160 0.0034983850084245203 0.00011657525431364775 30.009670826126225
32 64 320 0.00539024418219924 0.00027143912576138975 19.858022188509285
32 64 640 0.009575248733162879 0.0005009352080523968 19.114744939551798
32 64 1280 0.018615040834993123 0.0009853147510439158 18.89248163114473
32 64 2560 0.03680589608848095 0.0022125796042382715 16.63483475034209
32 64 5120 0.07282390836626292 0.005798405818641186 12.559298304396478
32 128 1 2.9126316867768764e-05 2.9767870903015138e-05 0.9784481047591015
32 128 2 5.140125397592783e-05 3.0531641654670237e-05 1.68354045803709
32 128 4 0.0001749025959521532 3.1113254092633725e-05 5.621481939221606
32 128 10 0.0004910520445555449 3.229591250419617e-05 15.204773808194552
32 128 20 0.001018689127638936 3.450280819088221e-05 29.524817864191622
32 128 40 0.0020625520683825015 5.216480437666178e-05 39.53915083222808
32 128 80 0.004041672926396131 9.280669596046209e-05 43.54936768913724
32 128 160 0.006988917924463749 0.00019639145769178868 35.58666963729127
32 128 320 0.010743365827947856 0.00037795541621744633 28.424955343851863
32 128 640 0.01910562500357628 0.0006283840425312519 30.4043764806871
32 128 1280 0.03707863744348287 0.0012442649565637112 29.79963170053669
32 128 2560 0.07369374576956034 0.003120907098054886 23.61292517021419
32 128 5120 0.145599571056664 0.009052387084811925 16.08410794772029
64 1 1 2.095671258866787e-05 3.113679587841034e-05 0.6730529586443047
64 1 2 2.1432995982468128e-05 3.165944181382656e-05 0.676985908611558
64 1 4 2.187760416418314e-05 3.19285374134779e-05 0.6852053346780618
64 1 10 2.3717750050127506e-05 3.1967737339437005e-05 0.7419277066215162
64 1 20 2.681223340332508e-05 3.270221240818501e-05 0.8198905036961435
64 1 40 3.408559560775757e-05 3.47890542820096e-05 0.9797793102235662
64 1 80 6.244460828602314e-05 3.809634987264872e-05 1.6391231310812604
64 1 160 0.00010949863754212856 4.8004916682839394e-05 2.2809879718273045
64 1 320 0.00017728401627391577 6.667438317090273e-05 2.6589524768379715
64 1 640 0.00032194066606462 0.0001064313331618905 3.02486736283687
64 1 1280 0.0006242951657623052 0.00022734616696834563 2.7460113978927496
64 1 2560 0.0012419571243226528 0.0006224672086536884 1.9952169480683752
64 1 5120 0.0024412087351083755 0.0019229714181274176 1.2694981901944313
64 2 1 2.1223458275198937e-05 3.126245848834515e-05 0.6788800146063747
64 2 2 2.173219993710518e-05 3.141999170184135e-05 0.6916679082328203
64 2 4 2.2837966494262218e-05 3.149016257375479e-05 0.7252413016532449
64 2 10 2.614670842885971e-05 3.182991668581963e-05 0.8214507341298881
64 2 20 3.316243346780538e-05 3.2203353941440585e-05 1.029781976377641
64 2 40 6.305463723838329e-05 3.425581660121679e-05 1.8406987044688796
64 2 80 0.0001323341416195035 3.87279000133276e-05 3.4170234268825
64 2 160 0.0002312186248600483 4.878610000014305e-05 4.739436537443459
64 2 320 0.00034588541463017464 6.849108748137951e-05 5.050079175983438
64 2 640 0.0006181869581341744 0.0001230563625693321 5.023608249316463
64 2 1280 0.0012049191240221262 0.0003223794586956501 3.737580331256956
64 2 2560 0.002423925828188658 0.0009717428348958492 2.494410806176361
64 2 5120 0.004773442521691322 0.0033884166553616525 1.408753116042585
64 4 1 2.156115844845772e-05 3.1680662371218206e-05 0.6805778930949996
64 4 2 2.2973725199699403e-05 3.152900841087103e-05 0.7286535910142417
64 4 4 2.4911316484212876e-05 3.193098325282335e-05 0.7801612711694434
64 4 10 3.070834167301655e-05 3.1702500022947786e-05 0.9686410109861489
64 4 20 6.574721243232488e-05 3.194554168730974e-05 2.0581029138861884
64 4 40 0.00013477384578436613 3.4669458121061326e-05 3.8873940663783393
64 4 80 0.0002559528760612011 4.013985842466354e-05 6.376526627307021
64 4 160 0.00045003441534936426 5.040392931550741e-05 8.928558179112148
64 4 320 0.0006772068366408348 7.513288743793965e-05 9.013454157478147
64 4 640 0.001217946583405137 0.00017749656680971385 6.861803612859979
64 4 1280 0.002359144575893879 0.0005052901692688465 4.668890707506847
64 4 2560 0.0047435745969414715 0.0017026230841875076 2.7860391656824666
64 4 5120 0.009297921657562255 0.0040336429327726365 2.305092893081409
64 8 1 2.200009152293205e-05 3.153038341552019e-05 0.6977425942782209
64 8 2 2.3908870853483678e-05 3.119131680577993e-05 0.7665232924392992
64 8 4 2.784139160066843e-05 3.07259164750576e-05 0.9061207864464923
64 8 10 6.040436271578074e-05 3.055020421743393e-05 1.977216331709825
64 8 20 0.00013347517084330321 3.1791166588664055e-05 4.198498676386955
64 8 40 0.0002675251681357622 3.493255414068699e-05 7.658334030152341
64 8 80 0.0005144959576427936 3.9949924871325494e-05 12.878521281327338
64 8 160 0.0008670724593102932 5.1102345436811445e-05 16.967371103982632
64 8 320 0.0013520619608461857 9.922846667468547e-05 13.625746785736789
64 8 640 0.002414103336632252 0.00027595241740345955 8.748259425836748
64 8 1280 0.00470525125041604 0.00087123366817832 5.400676560462069
64 8 2560 0.009315032474696637 0.002193094603717327 4.247437597496944
64 8 5120 0.018370888754725458 0.005235244166105986 3.509079647834241
64 16 1 2.298268750309944e-05 3.0752129107713696e-05 0.7473527254844475
64 16 2 2.648855447769165e-05 3.0963220819830894e-05 0.8554844675824754
64 16 4 3.581674583256245e-05 3.0025579035282136e-05 1.1928744418375843
64 16 10 0.0001253137044608593 3.1195475161075595e-05 4.017047466461434
64 16 20 0.00026795653998851773 3.28190166503191e-05 8.164673026116168
64 16 40 0.0005376002080738544 3.540802076458931e-05 15.18300646195664
64 16 80 0.0010242411252111196 4.077212903648615e-05 25.12110967505639
64 16 160 0.001760232623666525 6.533879581838846e-05 26.940083630545548
64 16 320 0.0027158237621188164 0.0001654432749375701 16.41543763651699
64 16 640 0.004826775416731834 0.0004809396676719189 10.036134969063314
64 16 1280 0.009342343751341105 0.001192261626943946 7.835816854466569
64 16 2560 0.01850051458925009 0.002783465441316366 6.646575996467469
64 16 5120 0.0364509915933013 0.006346899587661028 5.74311773644024
64 32 1 2.511417493224144e-05 3.0395791865885258e-05 0.8262385478572892
64 32 2 3.235160820186138e-05 3.0272058211266994e-05 1.0686953617782222
64 32 4 8.051326237618924e-05 2.9965846054255963e-05 2.6868342789458524
64 32 10 0.0002574378326535225 3.1619746051728726e-05 8.141679323811259
64 32 20 0.0005256524160504342 3.319914564490318e-05 15.83331154580882
64 32 40 0.0010568244569003583 3.65904999896884e-05 28.88248198844462
64 32 80 0.002033768352121115 4.748046677559614e-05 42.83379019277933
64 32 160 0.003538912497460842 0.00010614951681345701 33.33894118123955
64 32 320 0.005383639559149742 0.0002937559597194195 18.326911781779394
64 32 640 0.00964124957099557 0.0006949919611215591 13.872462000044983
64 32 1280 0.01867585500702262 0.0015175465401262044 12.306611041707802
64 32 2560 0.03689642492681742 0.0033262233436107637 11.092587933907259
64 32 5120 0.0730010624974966 0.008159679602831602 8.946559920338478
64 64 1 2.9508579149842263e-05 3.0182320810854434e-05 0.9776776058662171
64 64 2 4.796422068029642e-05 2.9786554351449014e-05 1.61026415188446
64 64 4 0.00017659230828285217 3.067221250385046e-05 5.757403651943384
64 64 10 0.0005168118309229612 3.235235419124365e-05 15.974473692639016
64 64 20 0.0010399460829794407 3.369456250220537e-05 30.863914108140577
64 64 40 0.00209456292912364 4.2042824998497965e-05 49.819747583528724
64 64 80 0.004071560446172953 7.01506206765771e-05 58.04026260786064
64 64 160 0.007040057480335236 0.00019767799973487854 35.613763240103644
64 64 320 0.01080613499507308 0.00045793704316020014 23.597424922213094
64 64 640 0.019142606668174265 0.0009045584555715323 21.16237657198095
64 64 1280 0.03716037478297949 0.0018378195427358151 20.219816972705498
64 64 2560 0.07357351668179035 0.0042553433403372766 17.28967812875916
64 64 5120 0.14607872907072306 0.011376405842602253 12.840499107696111
64 128 1 3.7681516632437704e-05 3.0088133178651332e-05 1.2523713720854628
64 128 2 0.00011278235409408808 3.057565819472074e-05 3.688632093406948
64 128 4 0.00035061383433640004 3.160572517663241e-05 11.093364647605847
64 128 10 0.0009857432916760445 3.230195418000221e-05 30.516521885425355
64 128 20 0.0020423591695725917 3.6703470908105374e-05 55.64485099205071
64 128 40 0.004156497921794653 5.798672921955586e-05 71.68015816268675
64 128 80 0.00806840168312192 0.000123211333155632 65.48424951242491
64 128 160 0.013971037920564413 0.00032117066718637946 43.500354633746305
64 128 320 0.021435008384287357 0.0006433165408670903 33.31953559813076
64 128 640 0.03854947499930859 0.0011189453322440386 34.45161607850656
64 128 1280 0.07483735010027885 0.002332011666148901 32.09132749488588
64 128 2560 0.14747833739966154 0.0060039529018104075 24.563540022972454
64 128 5120 0.2909812927246094 0.017710304595530035 16.43005579915611
128 1 1 2.14821208268404e-05 3.1835587322711945e-05 0.674783242070573
128 1 2 2.211672067642212e-05 3.2908541895449165e-05 0.672066260081872
128 1 4 2.321116682142019e-05 3.2469462230801585e-05 0.7148614490880396
128 1 10 2.699884157627821e-05 3.353497926145792e-05 0.8050949238936385
128 1 20 3.4598629176616666e-05 3.4511750005185604e-05 1.0025173794843207
128 1 40 6.530343759804964e-05 3.861119579523802e-05 1.6913083434236351
128 1 80 0.00013123812079429627 4.724930841475725e-05 2.777567020500707
128 1 160 0.0002334649171680212 6.564237903803587e-05 3.5566187665554003
128 1 320 0.0003580516669899225 0.00010354000441730023 3.4580997847639323
128 1 640 0.0006329308729618788 0.0001869079167023301 3.3863245823336934
128 1 1280 0.0012504738345742227 0.00043367020785808566 2.8834672336621012
128 1 2560 0.0024829637445509434 0.0012144697085022926 2.04448388228059
128 1 5120 0.00487315583974123 0.0037902379035949707 1.2857123915939768
128 2 1 2.20877917483449e-05 3.209040444344282e-05 0.688298952020787
128 2 2 2.2793533094227314e-05 3.235232084989548e-05 0.704540895226098
128 2 4 2.5144121050834655e-05 3.200482483953238e-05 0.7856353277014853
128 2 10 3.23788708075881e-05 3.294238336384297e-05 0.9828939955548763
128 2 20 6.296561267226934e-05 3.496452067047357e-05 1.8008430107106201
128 2 40 0.0001350015752017498 3.901006653904915e-05 3.460685591669345
128 2 80 0.00025486304238438607 4.8314200155436996e-05 5.275116664757727
128 2 160 0.00044876591861248014 6.730626672506332e-05 6.667520580893695
128 2 320 0.0006839472483843564 0.00010931187495589257 6.256843080043497
128 2 640 0.0012393210399895907 0.0002290919180959463 5.409710871906659
128 2 1280 0.0024030024744570253 0.000622384998947382 3.8609582148045654
128 2 2560 0.004780671652406454 0.0018812340423464775 2.541242367931789
128 2 5120 0.009395425003021955 0.006565832924097776 1.4309570638843203
128 4 1 2.2224950045347215e-05 3.193124160170555e-05 0.6960252383095591
128 4 2 2.409647908061743e-05 3.1832191720604896e-05 0.7569846051479968
128 4 4 2.7873533219099045e-05 3.189026266336441e-05 0.8740452693454988
128 4 10 6.133040841668845e-05 3.219584170728922e-05 1.9049170689270436
128 4 20 0.00012997466642409564 3.369017913937569e-05 3.8579393088529654
128 4 40 0.00026433629356324673 3.899811264127493e-05 6.778181703169854
128 4 80 0.0005103829987347126 4.8580987751483916e-05 10.505817653308684
128 4 160 0.0008930023331195116 6.950905825942754e-05 12.847279987402121
128 4 320 0.001368004085496068 0.00012710919566452503 10.762432083250646
128 4 640 0.0024273291788995265 0.00032513966783881187 7.465496889487123
128 4 1280 0.004729938320815563 0.0009767739586532115 4.8424082961192605
128 4 2560 0.009429094176739454 0.003303268738090992 2.854473833148879
